observation,editor_time,camera_cpu_ms,marker,gpu_ns,gpu_sample_count
0,581.8352825,2.9628999999431471,VSM.MarkReceiverPages,743168,1
0,581.8352825,2.9628999999431471,VSM.AllocationPrepare,9728,1
0,581.8352825,2.9628999999431471,VSM.AllocationCommit,602368,1
0,581.8352825,2.9628999999431471,VSM.Allocate,981760,1
0,581.8352825,2.9628999999431471,VSM.ClearPhysicalPages,266752,1
0,581.8352825,2.9628999999431471,VSM.PageOccupancy,70144,1
0,581.8352825,2.9628999999431471,VSM.FinalizePages,1536,1
0,581.8352825,2.9628999999431471,VSM.DynamicRaster,26624,1
0,581.8352825,2.9628999999431471,VSM.LayoutRemap,0,1
0,581.8352825,2.9628999999431471,VSM.InvalidateStatic,0,0
0,581.8352825,2.9628999999431471,VSM.InvalidateDynamic,1792,1
0,581.8352825,2.9628999999431471,VSM.StaticCasterCull,205824,1
0,581.8352825,2.9628999999431471,VSM.DynamicCasterCull,114176,1
0,581.8352825,2.9628999999431471,VSM.PageCull,286976,2
0,581.8352825,2.9628999999431471,VSM.StaticRasterClear,0,1
0,581.8352825,2.9628999999431471,VSM.StaticRasterDraw,6400,1
0,581.8352825,2.9628999999431471,VSM.DynamicRasterClear,1024,1
0,581.8352825,2.9628999999431471,VSM.DynamicRasterDraw,25344,1
0,581.8352825,2.9628999999431471,VSM.StaticRaster,6400,1
0,581.8352825,2.9628999999431471,VSM.UnityCompatibilityRaster,0,0
0,581.8352825,2.9628999999431471,VSM.Resolve,5672704,1
0,581.8352825,2.9628999999431471,VSM.ResolveTrace,5446656,1
0,581.8352825,2.9628999999431471,VSM.FilterHorizontal,65792,1
0,581.8352825,2.9628999999431471,VSM.FilterVertical,0,0
0,581.8352825,2.9628999999431471,VSM.FilterTemporalVertical,159232,1
0,581.8352825,2.9628999999431471,VSM.ResetFeedback,0,1
1,581.8534579,3.5952000000634143,VSM.MarkReceiverPages,742144,1
1,581.8534579,3.5952000000634143,VSM.AllocationPrepare,9472,1
1,581.8534579,3.5952000000634143,VSM.AllocationCommit,601344,1
1,581.8534579,3.5952000000634143,VSM.Allocate,867840,1
1,581.8534579,3.5952000000634143,VSM.ClearPhysicalPages,267264,1
1,581.8534579,3.5952000000634143,VSM.PageOccupancy,76032,1
