observation_frame,unscaled_time,frame_timing_timestamp,segment,"frame_interval_ms","cpu_frame_ms","gpu_frame_ms","cpu_render_thread_ms","gc_allocated_in_editor_frame_bytes","VSM.LayoutRemap_gpu_ms","VSM.Allocate_gpu_ms","VSM.InvalidateStatic_gpu_ms","VSM.ClearPhysicalPages_gpu_ms","VSM.StaticCasterCull_gpu_ms","VSM.DynamicCasterCull_gpu_ms","VSM.PageCull_gpu_ms","VSM.StaticRaster_gpu_ms","VSM.DynamicRaster_gpu_ms","VSM.UnityCompatibilityRaster_gpu_ms","VSM.FinalizePages_gpu_ms","VSM.ResetFeedback_gpu_ms","VSM.ResolveAndFeedback_gpu_ms",observed_camera_frame,observed_camera_serial,window_repaint_count,seconds_since_window_repaint
9445,100.91499499716552,76199219263,1,6.81019714102149,6.884,5.895424,2.2436,15763,0.001024,0.483072,,0.091904,0.32844799999999996,0.000256,0.294656,0.007936,0.063232,,0.002048,,1.398528,9445,771,0,
9446,100.92135379818593,76199288103,1,6.3588009215891361,5.4398,6.7648,2.4363,18203,0.001024,0.47897599999999996,,0.10188799999999999,0.350464,0,0.331264,0.0076799999999999993,0.061952,,0.002304,,2.524672,9446,772,0,
9447,100.92750059523809,76199342501,1,6.1467969790101051,6.1661,6.190848,2.0915,15763,0.001024,0.591872,,0.091136,0.31923199999999996,0.000256,0.301056,0.003584,0.066816,,0.002048,,1.8022399999999998,9447,773,0,
9448,100.93378339710884,76199404162,1,6.2828017398715019,6.6485,6.114816,2.241,18203,0.001024,0.48025599999999996,,0.091136,0.324608,0,0.30591999999999997,0.007936,0.065279999999999991,,0.002048,,1.83808,9448,774,0,
9449,100.94021099773242,76199470647,1,6.4276005141437054,6.0675,6.269952,2.0049,15763,0.000768,0.48358399999999996,,0.09088,0.319488,0,0.301056,0.003072,0.062464,,0.002304,,1.980672,9449,775,0,
9450,100.94653249716553,76199531322,1,6.321499589830637,6.4798,6.41664,2.1415,18348,0.001024,0.48153599999999996,,0.091392,0.32307199999999997,0,0.30463999999999997,0.003072,0.067071999999999993,,0.002304,,1.411328,9450,776,0,
9451,100.95240119756235,76199596120,1,5.8687003329396248,6.1245,6.300672,2.3124,15965,0.000768,0.48,,0.091392,0.499712,0,0.48128,0.006912,0.063744,,0.002304,,1.816832,9451,777,0,
9452,100.95884849773242,76199657365,1,6.4473003149032593,6.4641,5.854464,2.5542,18255,0.001024,0.48358399999999996,,0.092416,0.319488,0.000256,0.301056,0.0076799999999999993,0.064512,,0.0025599999999999998,,1.394688,9452,778,0,
9453,100.96465379818594,76199722006,1,5.8053005486726761,6.922,6.428672,2.1298,15763,0.001024,0.594688,,0.26700799999999997,0.31872,0.000256,0.29824,0.005888,0.059392,,0.0048639999999999994,,1.778432,9453,779,0,
9454,100.97095749716553,76199791226,1,6.303698755800724,5.2528,5.785344,2.5628,18203,0.001024,0.484352,,0.091392,0.31923199999999996,0,0.300544,0.003328,0.061183999999999995,,0.002048,,1.7656319999999999,9454,780,0,
